IMDB ID,TMDB ID
1557720,80597
43807,193878
89034,80368
2106420,117377
1572146,117530
262571,31460
238064,114761
4134,151085
950740,72140
26046,120892
218127,35381
2330866,124157
2397619,81167
1124378,77449
1829012,109099
2481238,159032
1265589,29751
97429,44909
109895,30654
1977739,127872
933877,38429
1276962,124071
1808587,82447
119348,155055
411805,24935
2450186,159117
411806,24939
1523267,45556
2179053,159005
273549,0
84284,119844
1877797,136386
2072933,141733
43276,43562
38298,359010
106258,36796
1528734,26018
806940,20223
1060256,19506
84666,22765
1722450,57209
25347,108209
1714206,157386
1932718,112200
2265534,157375
1625092,154779
1711018,132064
2179121,112198
1668003,0
2216240,127846
1608217,179270
117966,45875
2290151,193346
2480784,159166
61827,91063
2094155,116340
2033981,173210
2620736,157115
24978,181649
2856930,199327
69434,126523
2724064,205321
80835,106848
1600841,61330
2523852,178946
102358,60824
2205697,111969
103978,30963
1172957,61198
121701,0
138993,404211
102579,24646
99173,5898
2334649,157354
2651774,173914
469785,116432
2395129,0
1354556,64519
1553156,101609
58917,132939
2356180,206324
2385104,206851
96246,29345
109761,133339
2296404,149085
38270,30183
790736,49524
1625340,41180
2820466,183011
1777034,62441
60291,197602
2495118,182127
1741243,199420
1480295,77663
1918886,129507
481348,260156
1613763,100287
61411,77173
82861,119928
2375574,179111
1457767,138843
430065,28698
58615,31122
1541874,54320
1679235,51481
1160996,178809
1085362,23431
2012011,172847
62150,39308
96894,43980
56692,5646
2934036,209204
1709652,103173
39615,87245
2795078,174322
822813,216755
1860353,77950
51690,42871
2137359,173980
1430132,76170
1584146,191231
970529,17303
60484,192990
1538833,81581
2338846,159344
282934,75878
1307963,23368
379199,47089
2499076,159138
2265398,172533
2180277,123261
2318527,159092
1821694,146216
92549,59558
2272350,177221
2234025,198062
99387,19593
31721,47404
1911662,180948
792988,120393
103092,284231
102058,66753
475271,46729
1820400,115046
64546,62843
929806,117209
453366,144570
1047517,76043
2625030,165213
26840,188468
1866255,58291
1754946,79850
2053423,192126
1654523,160139
1876261,117856
1337599,65435
1171701,27957
1378702,83566
1479293,173938
50485,138308
1272878,136400
2954776,127905
1999243,125164
109900,77728
450238,17275
94637,238748
1748043,74310
2459022,151743
1935914,168138
2282662,157016
158831,85984
1730687,89325
2334873,160588
1925435,153738
2358891,179144
2644980,136066
96310,28173
2085888,102867
2292959,109729
146425,26622
101343,77664
96824,205798
34458,43167
77864,11144
83675,11614
181947,58447
1196124,211587
42206,22924
1305586,205005
2077747,121831
2325518,191619
101366,44796
122961,19154
114754,50277
266850,26450
45077,77645
101391,149856
1861281,83040
1625350,102234
2243246,189242
2510998,185574
167565,4548
1854564,76285
2017020,77931
469021,177699
99277,23535
2007360,158743
67592,58218
787442,121791
452745,0
2908228,201676
78187,30143
240380,89345
2276000,205985
98208,293198
61253,241340
2557848,147276
44453,42502
2016940,76544
51226,38120
50432,36089
2195548,113148
49944,44545
346578,21683
1683043,65291
47960,35919
2380408,0
104609,39027
3108864,212994
110255,50346
109442,61954
1723121,138832
87366,157862
1244658,39957
2191701,109418
3010462,211830
1718807,212927
2165735,110410
31143,18851
99321,259808
1609113,97008
1650554,59859
1411250,87421
1691917,151960
123334,54266
31677,59589
903660,37312
97008,59735
2545118,158999
1413495,115348
26123,27003
2013293,149870
1339122,24631
60126,26158
1828970,198210
90637,204128
2357129,115782
105448,65958
110583,215134
1538403,123553
2359085,113362
1570090,98412
790663,47559
2364949,154282
1671513,92506
2295750,184020
167474,72968
1327773,132363
2294677,157360
57864,62755
2084953,159622
1288641,45109
2268732,128133
2388637,152748
2034741,133108
1542485,200063
1754858,49542
49110,35895
2194499,122906
1922736,83114
2112124,205022
2245223,98064
1188990,15440
1464535,56937
760188,19029
66735,30689
2219514,122088
1838722,101179
1543807,104880
1906347,130055
1494772,30061
1581845,117924
1852006,91690
1631707,98568
1948209,109260
57880,154019
2005374,199373
1756427,66608
68455,116764
82719,250155
1853739,83899
51133,51166
69825,107239
1682949,42355
443507,46891
15801,66148
40271,96252
38040,77123
1961179,83272
68642,242920
1822311,136466
1198340,26971
94886,25756
2171867,169209
215685,39005
100534,217038
2185178,140708
113394,29231
119426,48319
364447,21708
2302334,129432
1890375,138496
1462757,122372
1146320,17886
30879,33028
1555093,127651
1479688,202495
1563725,32389
818170,43740
1153040,33196
2042520,198342
1511476,180318
2354495,159167
2180571,169758
1800379,176720
398029,2911
443435,16921
172669,25172
1370803,129854
40104,218212
48975,46525
118668,90785
2103267,111190
1323520,37845
1698010,79628
1615091,50674
43752,136336
44012,174773
2546038,147129
74533,42244
95177,211729
113926,79950
1790834,84338
1852770,135812
80997,107355
125319,124298
138797,40833
2450440,214091
1655413,118293
103002,24789
106436,52017
109302,52021
50414,84058
101005,54768
2378281,211954
181315,52022
2755016,174334
184354,75465
2237822,138217
2515086,164558
163114,64936
6684,53417
2218003,146223
67004,200236
1721672,219674
250469,27711
295369,27712
1603314,61716
1822381,185444
2167202,146227
2201548,158884
1971466,89623
2151988,127451
2256858,134756
1504467,27651
2369497,126321
49083,65114
282659,47913
211653,49802
475289,10432
48976,62648
2660636,0
166791,194126
77025,136991
181602,86685
1741225,82932
47348,37463
1031276,86235
33369,183825
51394,124429
1727300,86274
2621714,171964
1038693,176088
45825,37183
76191,40231
93820,17282
120101,218508
1454468,49047
2094762,180810
490701,57655
100031,95730
59348,138030
2537176,207768
1486834,212716
2117946,122597
1840911,104634
77414,28735
838231,103902
2245195,115199
1392214,146233
1206543,164457
2330322,133369
1920945,130593
1985019,156711
2226417,91586
1979320,96721
270053,57892
1798291,158895
2404311,112205
384013,64820
1052003,58607
1144805,11111
2370248,169813
1937449,121789
93238,30995
87513,85509
107292,27885
387037,28320
38321,38807
27969,41349
379158,106599
477424,103713
1596753,180314
2285752,133701
1145157,34188
110215,63924
2229842,157129
2371824,129734
1696194,158711
1926910,63383
494224,12791
376720,9971
23685,156339
97081,102059
1754367,103689
886500,320849
2396485,174348
90005,124531
1758795,129139
1772262,219288
65198,74137
2023765,119826
5074,43678
5571,50775
1132285,136911
1223932,27457
50928,108564
2830416,176238
1022883,22731
1925479,100544
1196339,19458
24961,41347
192120,53407
4277,53374
2476154,220714
1532958,109417
2207658,115189
1337117,43065
73438,40950
997057,34937
2182163,245950
189201,0
109209,81996
93196,0
91668,39243
105078,114726
1844203,121676
2312890,156708
1293751,127878
2324384,199615
1580426,71700
86113,47038
44396,136966
1645048,85656
1082862,0
1040007,32630
1874789,139998
1859446,81857
1658487,73590
3178822,221410
49964,75506
1861279,134394
47149,23045
50722,53949
91810,25666
2130114,91018
333395,0
1488060,0
2821088,179109
1909348,62425
1821549,129670
1167675,45756
94651,2093
2390361,209263
2229499,138697
1893326,168051
1488181,133931
41253,28484
1312203,36130
865538,26251
86340,41889
1183908,23385
452692,15810
2239512,128135
1753653,0
2027140,157820
2172935,193613
432232,51452
85356,27232
2332579,157409
2997766,217014
2615134,132887
1623757,70115
93076,78143
2179087,216374
36758,118948
40473,249333
1753821,175245
2072227,100681
1205071,25377
1969991,68780
1638939,0
1981140,128241
78381,256382
219919,60125
102848,24331
105322,33305
1621994,72440
44367,103168
483195,25584
2274570,172828
2084773,75757
69131,86049
82050,154413
770214,30244
2659414,158445
2377938,165904
867334,43727
1808426,139725
2364841,146238
205011,77776
2278871,152584
2070862,97006
1701215,138202
1846472,122089
53272,51947
2133239,128081
1847746,188761
2512204,222759
64684,210940
2409634,192160
2230358,167032
274738,97790
98157,21381
2061756,196355
42176,37087
1692235,102420
86896,1803
455949,49393
1721478,161073
80616,65481
2345112,209262
1846492,128089
2215151,159008
121244,0
1606761,55884
1568929,167673
193493,126560
93720,276123
189814,195450
60558,3149
2717558,190754
1512228,41443
882742,49162
68190,34461
1985966,109451
2823574,218381
1684913,81435
1787988,86004
66846,78250
1736636,53776
86876,253120
439544,10598
1554414,81626
2901584,208968
55743,100461
1153102,14143
1535109,109424
256749,97397
77936,4479
1928340,198287
2390301,210708
275085,175953
803890,113364
1745686,115442
69371,62996
2577990,159015
166960,51985
1129404,134472
2072145,90645
1422800,49004
1969175,119893
48623,197926
46731,56290
810951,17025
473445,47369
1876547,75735
94383,55539
100888,128917
2002718,106747
2856738,99279
1450321,85889
138680,293109
1645131,91745
1060249,19623
35706,38273
378420,0
2481198,214100
464320,10006
37722,64078
104293,273160
1171222,175528
2294965,169642
1232827,8935
2126362,115210
1211956,107846
37453,64076
1515059,0
103314,172782
453533,10085
2094877,139651
1869416,195423
2261542,120587
1407061,38093
2150209,81708
62457,55370
268297,121317
1939659,133805
63219,86816
1837703,162903
2558550,159009
2708946,173495
37179,29368
1609492,74674
2193215,109091
103812,56115
86980,82407
77247,34023
1686660,81622
107748,154795
1821641,152795
51570,43115
1515725,113194
1937269,166879
36395,194516
119576,18167
33366,200390
2636522,191502
2187884,158752
59205,3160
1444307,58877
255198,39468
70122,39264
1468381,74008
233277,29941
47966,35911
46109,291907
117089,36214
101483,27207
1663625,120771
92676,30478
1825157,146015
109916,39466
2445556,0
2024544,76203
2383616,171738
1727381,91311
2286990,209406
2187115,160118
2544182,231038
1311071,157370
157894,95006
412308,28868
1094627,61820
1890383,79378
92146,0
1753773,73099
1806971,115173
133202,0
405461,81538
2343617,214217
1527725,153196
1180311,55651
1891845,137193
65776,38221
56648,43015
2357788,174366
283090,58631
101296,87302
419967,58591
2014351,214671
2017038,152747
37989,64077
133104,36212
189764,36247
1930546,127374
196632,103648
1319722,65056
60135,42716
88765,78235
112563,293412
101502,40221
109323,50441
1611990,82627
2075352,103195
197273,19594
1731141,80274
56219,37342
106479,62039
2616880,200481
1670627,88274
3040528,210624
2446040,213121
79800,0
26373,174988
39032,256396
1709143,190847
2145637,166986
83900,57725
87286,187569
2304583,127929
2691722,225975
169364,56949
825244,4519
3063516,208134
1017456,19658
938305,168027
2188750,0
1981115,76338
2060305,0
2973064,0
76109,44005
2083695,0
1029167,13390
830535,83059
366526,39469
1675198,0
790636,152532
404978,97434
2510620,0
2290840,133200
3004634,226632
1377796,48011
1647292,0
1568323,44745
1381418,73500
2424418,250503
2304426,194101
1275590,15709
1937419,128129
99436,66538
1733105,224746
2852400,187022
2263058,124075
116975,193212
110796,16242
1854551,91325
14702,144613
47400,156566
826099,265727
1894476,162215
1698648,72890
2094018,172803
1673376,189747
2299842,123377
2369331,170632
1835955,121565
774118,14297
1468387,42950
2836450,230158
2302529,96924
377029,56579
1726888,127880
1576421,52045
1666305,85822
42883,61936
1836808,121674
2204371,184149
2093944,135670
1621039,175574
314111,12636
64470,49186
98965,295045
1456060,80188
140613,128266
421696,59100
44402,184802
1678040,64458
109498,250610
101509,69056
57924,28592
49358,118153
53240,155399
387596,19644
420917,43208
785012,24786
265104,51215
2167791,203062
1204975,137093
2492916,159151
2262456,0
2765340,191421
50128,243860
2403029,225703
75409,49914
290014,124581
51369,110674
839851,173433
1845283,198365
2165955,0
72228,84324
1727358,78294
1757769,123362
85867,67530
75436,36820
112594,222858
191019,122408
816362,93498
437489,121555
71974,4146
347330,21776
452011,19039
1413493,85312
2402179,193645
1796406,87380
2386327,159988
1853548,192393
479879,15725
92750,97971
2315628,187927
2431286,205220
816442,203833
2083355,146304
1085382,43213
2718492,209274
2256749,163590
1250757,261508
278067,70224
46164,232018
3277552,238407
15493,143534
1485763,41498
2375379,176983
1604070,92119
50112,80521
99260,13293
1951264,101299
1170358,57158
1335975,64686
69228,42461
2332514,153820
46264,46997
1359553,58258
1092058,24506
108956,129405
1905040,169219
71679,28550
1344355,37429
2396226,139848
1805516,51402
53651,61194
35771,194509
1890371,0
158591,0
62979,4578
2387559,146239
1196948,41602
99089,293092
974977,15991
1029231,204435
70479,206188
229367,124517
2518924,188044
34504,275905
40155,42286
2415464,200462
1605765,154663
2147048,137312
2314886,218329
198913,42870
111159,85024
109449,107781
116717,231472
75990,3030
284334,76422
69530,52608
1396226,121642
808435,25781
2779318,253941
51015,202436
1386683,31035
1743724,80662
99280,251367
109494,107311
88963,27294
3021058,239747
2215562,0
1592292,36618
1789810,94639
203425,40466
40577,252622
2294629,109445
164882,31297
808265,18547
82272,64534
74412,77403
263238,162494
99259,162850
2853614,200713
89185,75564
2168854,137174
58933,42732
1129441,60366
2106675,140750
62310,31332
1839522,110919
1838603,201749
113637,37445
2429292,187628
1703049,51859
2042568,86829
1426374,39378
993846,106646
2312718,204082
89338,30877
112763,2072
2628830,134372
76765,46793
84643,222487
49745,43254
1885171,186399
2304771,192136
1322269,152737
59080,21930
56714,16692
200309,16693
1833888,57210
2786278,180048
2976920,209282
2405182,215739
499456,18440
1510686,136850
2231554,134366
860907,75629
1641624,58043
2486630,214597
2224004,158916
1462901,174311
120381,41831
3089388,212063
2430104,158994
1261900,44038
1536440,89883
60446,22899
1015999,16985
2167873,0
1800241,168672
359950,116745
1798709,152601
57503,18510
57715,18511
1381512,39260
64036,90563
1017428,35637
877351,264113
1629747,86817
2752200,184314
89488,48880
2177509,107916
35022,309410
72030,54236
129767,195516
52242,59833
164982,54283
2421662,177203
2359427,159142
2201221,172897
1730311,180998
188504,45697
2071550,215830
94962,25028
33056,264061
2704212,224659
254334,57047
215135,55547
54230,121636
3385404,238478
340380,26131
1785612,178290
122037,40448
1285482,176297
118942,223389
88334,43967
489085,14569
1331115,64632
1091191,193756
112668,47257
406649,28769
2299368,146712
57714,18624
2235902,197033
1571401,115023
1764282,119288
52063,132141
69214,87392
1727523,121573
112820,5546
1696192,70338
1638364,214083
76313,47794
2663812,210024
91560,29600
835378,18231
2140373,140823
1596572,236661
2287675,107978
1810798,99880
60434,89995
44477,85494
53672,18977
130377,40897
191664,54265
1446208,69717
57442,49152
425624,8985
783522,18619
2674152,186279
74226,40955
164984,54272
15036,176389
1817287,167502
3216510,252995
2826922,252993
1646221,57830
2095568,183258
2198241,241765
1838520,157351
795426,15216
1041804,49852
2763790,220674
217066,164123
106683,92675
87998,40059
101688,110548
64688,38792
82998,256750
452604,132812
259340,45130
81250,29565
401019,0
202154,54274
123335,54273
2430084,234652
116056,213842
118951,19604
1764275,127913
73324,29128
113224,67750
162854,77161
1605803,75300
2244856,160706
1935749,116853
2275471,228331
1288461,20986
1422651,23452
2184331,140447
249677,18269
1321511,87516
180657,59993
65744,29129
57967,25866
2969050,209232
59942,54275
143012,21410
199905,54276
1229340,109443
2093109,84192
2299248,170039
2505938,173301
2536846,187541
2400283,172499
3003668,213015
2883224,230170
71950,82362
1455810,42892
3009336,210041
2319863,174325
57556,45241
2707792,239471
39266,58799
77525,70490
1706620,110415
70861,37129
86723,20894
60584,20878
1568816,69278
2325719,121691
99401,58899
90930,40342
1450364,0
2345567,166271
77233,42213
2166616,158990
1292569,27190
104101,0
101741,154226
87373,37168
2458106,180894
88701,144231
78058,11367
3415676,0
2062575,142487
2258233,95383
182719,0
2836166,194188
1879030,86331
2325741,103742
1906329,83869
1560671,74626
1657284,62989
1623765,78362
845439,43766
1663143,82679
1384927,91551
1670388,85469
1083448,79113
2987732,233063
2421234,289336
68692,222413
1686053,69353
1664971,189803
1282152,118778
2389120,420743
2669832,388182
342771,5995
3421186,246314
2325909,203060
1907628,130233
2147550,130694
2325717,117467
184197,52477
3104078,210842
2570738,176085
2419284,174358
2357790,228407
2173366,398452
2928078,0
3194532,229974
2101473,169881
1247667,27584
8950,174928
104362,37420
2513616,199782
73138,28323
177511,328069
1874522,253988
2352230,214139
985680,25583
1954315,186929
2374196,224950
1669698,58515
93543,14499
186725,54277
66572,149725
1592530,163795
2208272,128151
2182209,127866
124621,100812
2572632,225747
1427298,185267
79117,28981
2025667,119278
1091666,8213
75647,328631
2088871,211233
2091318,84283
1429432,69406
1356790,171910
1661382,64807
3165608,229296
422091,17478
3011874,230864
1341746,72123
1942989,171698
362192,211779
465657,13194
1421383,35076
1201658,30077
982913,259311
2281095,252385
2369396,209504
248965,53500
3311384,240629
2317524,195269
162503,35718
69536,58061
2072236,265111
1311060,115283
1509788,159024
106743,84152
99462,66469
988086,44432
2473682,227348
1714915,152603
67249,101740
2227830,230657
25189,170309
307538,32616
185157,0
1176095,36671
76706,81462
110420,13632
1814930,76127
1081731,267219
73034,183654
61580,257618
282178,31013
97260,41932
484360,54229
119204,83678
400201,15826
82461,40593
68704,37488
65163,42329
59887,72091
1941541,158232
2350496,191714
1776222,114718
20094,48734
168922,143777
112998,124409
109760,53061
446463,14432
53306,199177
1833843,107445
2113683,124623
382721,39516
80711,40034
2707858,245775
1135083,53389
290916,8434
99103,317246
1700845,111473
2295196,204810
2263944,126963
1774358,136735
1634003,153158
1107812,56965
2325002,243531
1305131,290075
92734,292062
2178929,0
26409,54773
26137,120497
40342,95504
2331143,177945
2058107,127560
1844770,83896
47220,277809
1758595,118289
1618445,109391
2309021,159128
142244,39102
452029,79690
25132,150249
124578,94747
29989,89581
39595,90966
101970,170399
388377,24671
1391116,96944
2315200,190880
2370224,173467
22409,193638
62373,4949
1024188,110992
346039,27093
3155604,225235
3218680,245170
311926,16076
417046,33114
1292039,63206
97335,71847
113935,152206
2459100,173480
1937118,206408
2395385,176068
2112206,168806
142250,39148
861730,73554
285104,38189
1279185,145059
1623777,63954
2288005,113594
37505,60140
1999141,75507
1113810,303296
1850419,110391
416960,75404
49453,173340
69117,256122
1844643,121498
2355540,159002
2236182,140174
3091552,211024
116497,164278
1801123,126749
1408253,168530
23327,84971
1736552,81867
206179,20305
1205537,137094
1840309,157350
1094249,6418
111170,31334
86357,15494
2304953,240916
322526,54642
1946269,91052
2707848,221667
84540,51259
2842128,182972
25725,95943
2486682,159037
1723642,102207
99557,52395
82367,91817
2752758,79316
3019694,242661
2673812,163875
403539,81600
491145,19551
135037,31769
50152,91380
113063,2442
58403,29403
2397489,101352
367232,55922
1930294,84178
99578,41374
1793239,59145
2201034,149206
481522,10958
38780,26657
217363,135855
371530,88293
1540741,159932
782700,28062
198837,21072
356922,37351
56636,33998
24360,39311
22635,161315
296625,249072
162556,61663
1504403,56906
1327599,31780
52382,164353
249259,255576
177293,297560
135509,266549
2248944,134096
1876330,138977
69808,109259
2296697,156965
1734067,71622
387541,11188
1464191,177047
135520,331958
135673,288526
106946,53063
965484,72872
2297063,174344
953404,25003
439574,60976
985119,52150
1844633,78308
29695,114638
3060952,217993
63000,34131
2328549,174671
2094890,157384
2078586,136727
1592521,56647
2178470,185008
2936174,199423
1094661,24475
1386654,215991
458375,21073
79808,11765
2385027,104710
399854,92834
29594,126783
1588342,92647
2514894,173465
59958,19199
1816518,126319
48814,111421
200138,57680
1226334,72465
898266,0
1302559,69746
27908,114888
192718,104086
2513092,222911
1757800,250769
2222206,184846
1510926,84690
130236,65374
217679,36075
72500,0
104309,117773
106980,78239
446370,76268
1414368,100409
86345,7269
2011276,207769
1714833,137968
2186812,173185
1733679,81657
262560,0
73620,42262
2654360,180383
1188992,29007
2285557,0
21632,96482
82425,107430
82440,95093
1418377,100241
2488310,378240
1587157,72013
51638,44969
267659,143973
995832,54102
109893,208529
140627,253077
1609479,157099
371954,37947
1937390,110414
2316411,181886
1109523,127687
133167,0
2142055,107203
112304,112575
120307,216369
2309224,171540
2586000,164328
1074194,37564
1552197,54312
1347521,27960
33477,33031
457290,30123
2852458,186992
1967545,130150
2427892,184352
2402623,136437
1625150,100898
1186373,15359
3074694,236399
20439,128006
77241,100063
445800,21435
138104,86221
116446,36299
95256,59744
119244,281556
1981107,157841
2407712,271009
78838,0
115647,45266
1054115,11927
87903,19400
85627,40352
1726861,59118
74216,46136
2293750,242033
21576,47831
210843,44516
1827528,79919
2191861,118761
2325989,177888
127919,66892
3183716,234155
22873,170234
62518,54278
63834,54279
64360,26947
2425486,160068
314390,60025
1208647,14028
219430,137748
43335,144121
2177771,152760
1855236,150093
1490017,137106
25965,32996
22119,106573
2339351,136582
2063008,97794
89028,0
1234721,97020
117547,58427
2172985,209247
21282,99608
1535432,91101
46770,83665
433722,313289
213338,314040
2382009,249397
1957945,83564
2230434,118513
88193,133018
114565,133021
291400,2594
67332,0
3479540,253445
139673,343435
380798,24685
478548,49729
37539,42325
2324998,169224
2207072,219318
2731434,172890
65850,87358
112990,106828
3057718,239155
1545660,74461
171725,20756
72263,4883
1322930,27952
981352,52147
15152,190341
2489734,174688
1690389,103717
405280,205384
1742334,144336
2204340,120143
3462892,258126
1285241,41109
119861,25519
117315,47100
1856053,141614
796232,17794
54481,0
342180,45115
1111313,56441
1839590,146490
2402200,140873
458413,141043
3092076,246320
2406252,197082
80486,84362
3020226,232898
1776143,67793
24514,122435
1067765,143049
1878942,99367
89206,37585
2333804,157834
2318092,226857
1837709,137321
46058,0
2378884,192345
2299206,210913
1763316,83727
2360880,71203
54343,43042
81242,206822
73168,40435
1320378,172120
3184096,232731
169606,117426
93383,158517
32247,31445
49007,81699
1738340,370353
1937133,146375
2382396,157847
105744,12124
400647,32547
1002581,219931
286727,162987
421045,33563
488962,39341
2316465,114575
490170,20493
2363471,133441
1559038,103732
1679227,237692
204714,418029
85141,71055
2511428,210047
328955,17684
1236397,30127
1978532,249923
467923,60160
1891769,98162
2072045,142573
1563712,83401
821638,13470
463953,14872
46059,355515
53558,359195
871425,218277
1815717,212721
2369127,103875
79820,22504
2655788,182246
2062602,92850
1566591,41639
1826590,222899
2278388,120467
2390237,201086
2708254,201550
121065,0
2073520,84319
2294679,102862
2442466,141635
3469910,255756
3469964,256106
1673734,233470
3290276,253046
1349482,21474
76674,142984
901686,13934
1134859,13061
1537759,24589
1821449,83573
1351784,41445
2195498,125680
473697,33817
2386922,137646
200310,48707
78797,4494
76452,86814
2852406,187028
2980794,252841
1735200,77458
118989,266333
3421514,248507
2333598,127847
2442502,204765
2354181,183836
2039345,220286
409866,294709
199444,295355
199445,329740
16672,172913
1800246,225565
2113075,158908
816692,157336
2234451,159937
2340784,179146
841993,24417
1540767,160070
74153,67657
150488,145926
1105,77133
3386954,254065
2784462,191515
55146,153652
377515,21580
1600656,32930
369281,19325
139730,0
53583,133715
2172934,192102
1744612,263937
1345444,111481
2193265,205724
2024469,225574
1951216,158914
387658,21379
471588,18224
1407052,85444
75386,95243
878647,24756
1190867,70798
2165859,159095
2206354,117375
1787067,156284
1509268,86381
2671600,254464
2236054,199818
1999987,158907
2591814,198375
1992193,159152
997184,83214
10281,48263
41115,100632
47872,266373
1473345,22259
1477835,52817
1072754,79073
36882,10574
187501,201414
1253863,53182
1691154,87587
46683,108668
67634,88583
105388,51581
1343712,23527
1385956,202141
54001,55398
41127,121074
32256,121695
41181,41552
1479269,49001
2275656,257155
2127295,0
1508955,87017
2281159,204349
2212008,242076
65656,47459
2213054,168245
1744776,47626
90793,19492
2207519,149862
61429,37316
2910274,248774
2389182,175291
81558,121015
66469,121113
2438644,196024
1650516,80837
1946310,191566
2312262,222671
476969,37646
2315152,128246
953382,21788
2823088,241968
2350892,256731
459744,45384
52104,43135
1194610,20626
1179259,167983
1951090,79893
2027178,73624
74575,79194
2151915,200145
71438,184578
1575539,56743
36316,148044
44426,120509
361399,24775
864835,82703
1441395,97370
2369135,136797
2355495,242042
443072,38049
1943873,118769
2771372,177494
104147,40346
2290075,109404
65686,68827
2315226,182827
974077,64047
100661,74343
1132474,8064
2170299,209403
3210686,235260
1703232,94331
251637,0
135166,238972
783550,159464
1754795,68713
56628,144728
65187,144724
1311717,47771
93754,96920
1990217,115821
1571243,58767
2268617,83201
1564916,62156
3034258,228202
2464018,203217
1477675,54597
2359002,184323
39251,39853
2609222,209355
3070936,222481
2409302,134350
2955316,236737
67801,118915
78238,116760
80903,39293
1153698,101242
2289538,157690
1029161,55825
1552624,72962
2054790,186971
2196017,199740
2476090,214250
74962,86133
80116,46460
73131,31950
3145026,249726
1390398,164184
29926,160162
22700,4111
53802,85620
2668134,192577
2524822,394403
38492,26286
67224,45007
13201,22592
77373,31214
20247,109891
1327820,25541
83242,80992
2969776,248390
73878,39211
1063056,16167
1161404,47194
96952,42552
2093997,0
1843866,100402
2369205,168399
1787767,114172
2521724,180420
2567712,209276
1815776,195022
2078599,128113
2140141,119685
960730,226247
1959490,86834
1821658,227783
3482378,257346
3146360,204668
1240899,214418
2077703,203715
2626102,256628
60660,151043
1212451,19501
2178935,110381
73219,38080
1741542,56415
3106846,215031
2504404,191104
78488,42216
72201,27196
64393,29290
2737310,173455
2308971,233841
1308756,102855
1398949,63143
1153546,12685
76512,112731
79753,1732
102007,49396
18618,142159
306892,5494
1701995,70993
1854568,99119
896036,17456
303732,103971
2192882,233917
67870,65674
102319,232862
94094,204113
58787,94664
3129564,253239
445570,31329
2175565,125395
188766,53168
2008693,168767
2059171,155084
1980246,97733
1606674,0
1043726,188207
2281587,145220
1091744,36861
2356999,111250
463352,14408
792975,42802
267440,117905
1236242,40172
2402105,192134
2852470,186997
322422,218931
2139843,89237
1801061,119360
2942522,215743
64725,391069
227066,64527
1747958,190955
2524674,208277
3203290,256561
377309,9753
1998367,229613
1568335,51486
45541,199463
2535664,213386
58981,38655
353252,34079
2836252,252607
1815852,110112
2390962,209799
1885300,138222
28646,60438
39210,224040
2069955,146955
2317225,174675
13741,94344
2262010,0
389817,65170
72136,29854
383551,246007
2101570,256474
69414,21949
1079360,80973
2106550,170689
1492842,183433
2536306,180960
76890,56533
1219817,38626
2081260,96769
2023714,95177
2235779,193612
2223990,200505
469146,52762
1753693,178603
2036376,94887
2364975,191294
1833879,131916
2378587,211078
44418,40715
132893,70417
1619813,0
28413,264482
2265171,180299
1845838,158091
2234429,171776
103116,40740
79980,64349
9893,48591
72229,46667
1596565,77528
1436336,44369
60186,39214
55809,35057
99172,67633
106475,25706
477449,148778
1759682,104250
1827372,88237
1872181,102382
57960,42733
2131523,127495
75014,197611
70704,42711
3139072,251519
60580,74241
105632,47628
2234419,130745
1697996,185602
2234003,157832
1753846,127540
2388715,157547
44981,24006
43286,45588
167431,94248
51020,71990
2528814,249660
1545986,35074
21223,156320
1179031,244509
44013,62661
71610,98136
27272,268875
22639,161297
55781,211603
1410295,30844
2316801,197796
431077,61492
1848824,73215
2404738,179538
76175,25388
906777,127702
2357291,172385
104878,0
2246565,262481
1327702,202183
2425852,196027
2101569,226448
2458776,214314
965375,32005
54701,119926
2258345,214030
2209764,157353
64881,153641
65974,77333
1870419,167575
1296899,59726
1929263,236751
61988,42697
20713,166621
67377,84465
3203890,219553
163563,25951
2203939,193610
2828996,184345
266041,242203
279967,12242
48239,113743
195290,258369
2637720,29721
1121958,93122
2392326,209350
1194661,19063
3261740,0
2359712,0
48124,139799
3142224,215656
1686821,203739
235333,127016
1686042,199341
66564,123961
65979,95556
3188560,221737
1430612,254473
804463,152792
26139,112083
28665,43857
36673,80918
31121,130398
87263,54752
113939,85564
1783232,89584
2178256,168742
2113681,145247
48420,0
2692904,210479
224098,159403
254703,46943
2281365,252143
2364066,0
1907614,126442
2401807,242310
24625,38585
24831,43901
2637994,211059
1701186,300940
3105418,293444
1921064,76649
1587877,44269
2319018,225564
1743922,137217
2991516,226269
2518926,192813
419142,69054
230832,22701
83506,141643
1942787,137475
54873,119593
1489248,51848
2315500,236417
1813609,197919
21472,120837
2665626,245909
65989,44721
76715,61642
70363,42472
101542,71721
2004420,195589
1342378,33091
67388,46845
1617207,49588
64371,54919
62285,195841
78106,53223
1817276,177552
3111728,227425
3600760,258096
1582198,112287
2800964,201360
2525342,258476
1298564,272525
76809,49158
1935156,191720
1979385,110958
1817081,174316
201116,52531
2404181,205601
1951181,152599
1289451,39785
1280558,19703
66844,30648
1361318,262338
38593,53144
88402,38980
1890373,82529
1672845,94478
38429,26166
1929308,139519
2852376,186935
1152828,56967
80868,48949
865907,16931
992993,36465
57860,38281
1691832,44263
3014666,252680
1694118,105945
2379418,128237
97409,197562
65808,10244
15768,55589
28165,195522
164983,54281
75235,199715
2872732,240832
1877832,127585
831387,124905
21228,179818
69452,90617
