TMDB ID,IMDB ID,TITLE,YEAR,GENRE,RATING,RELEASED,ACTORS,AWARDS,COUNTRY,LANGUAGE,BOX OFFICE,ADJ. BOX OFFICE
75761,tt1783732,John Dies at the End,2012,"Comedy, Horror, Sci-Fi",6.4,25 Jan 2013,"Chase Williamson, Rob Mayes, Paul Giamatti, Clancy Brown",2 wins & 6 nominations.,USA,English,141307.0,149650.0
81515,tt1649433,Vidal Sassoon: The Movie,2010,Documentary,6.4,16 Dec 2011,"Elgin Charles, Irina Khokhlova, Kai-Li Ma, Mary Quant",,USA,English,85222.0,91054.0
50081,tt1680059,Born to Be Wild,2011,"Documentary, Short, Adventure",7.6,08 Apr 2011,"Morgan Freeman, Birute Galdikas, Daphne Sheldrick",2 wins.,USA,English,25318363.0,26914728.0
83479,tt1422786,Ultrasuede: In Search of Halston,2010,Documentary,5.4,23 Sep 2011,"Patricia Altschul, Phillip Bloch, Thom Browne, Stephen Burrows",,USA,English,3968.0,4239.0
81899,tt1529666,Trek Nation,2010,Documentary,7.3,30 Nov 2011,"J.J. Abrams, Indira Addington, Sallie Baliunas, Majel Barrett",1 nomination.,USA,English,,
100532,tt1998399,Sun Kissed,2012,Documentary,,16 Jun 2012,,1 nomination.,USA,"English, Navajo",,
100825,tt1746264,Wish Me Away,2011,"Documentary, Biography, Music",7.6,22 Jun 2011,"Chely Wright, Jennifer Archer, Howard Bragman, Tony Brown",2 wins & 3 nominations.,USA,English,15461.0,16435.0
124067,tt2380247,The Central Park Five,2012,"Documentary, Crime, History",7.7,23 Nov 2012,"Antron McCray, Kevin Richardson, Yusef Salaam, Raymond Santana",10 wins & 17 nominations.,USA,English,273747.0,289910.0
134597,tt1748227,The Collection,2012,Horror,6.1,30 Nov 2012,"Josh Stewart, Emma Fitzpatrick, Christopher McDonald, Lee Tergesen",,USA,English,6842058.0,7246048.0
99223,tt1811315,FDR: American Badass!,2012,"Action, Comedy",5.5,24 Sep 2012,"Barry Bostwick, Lin Shaye, Bruce McGill, Ray Wise",1 nomination.,USA,English,,
86304,tt1836212,All Superheroes Must Die,2011,"Sci-Fi, Thriller",4.0,04 Jan 2013,"Jason Trost, Lucas Till, James Remar, Sophie Merkley",,USA,English,,
105790,tt2129930,Booker's Place: A Mississippi Story,2012,"Documentary, History, Mystery",7.9,26 Apr 2012,"Hodding Carter III, Frank De Felitta, Yvette Johnson, Leroy Jones",1 win & 1 nomination.,USA,English,5000.0,5295.0
237983,tt0280474,Just Ask My Children,2001,Drama,7.3,10 Sep 2001,"Virginia Madsen, Jeffrey Nordling, Graham Beckel, Robert Joy",1 nomination.,USA,English,,
20224,tt0790618,Remember the Daze,2007,"Comedy, Drama",6.1,01 Jun 2007,"Katrina Begin, Charles Chen, Melonie Diaz, Sunny Doench",2 nominations.,USA,English,,
112304,tt1678051,Soldiers of Fortune,2012,"Action, Thriller",4.3,19 Jul 2012,"Christian Slater, Sean Bean, Ving Rhames, Dominic Monaghan",,"Russia, USA",English,38842.0,41135.0
97605,tt1757746,Extraction,2012,"Drama, Sci-Fi",6.6,09 Sep 2013,"Sasha Roiz, Jenny Mollen, Dominic Bogart, Richard Riehle",1 nomination.,USA,English,,
104155,tt2294729,Mansome,2012,Documentary,5.4,24 Nov 2012,"Jason Bateman, Will Arnett, Isaiah Mustafa, Brett McKay",1 nomination.,USA,"English, German",18395.0,19481.0
133694,tt2091473,Promised Land,2012,Drama,6.6,04 Jan 2013,"Matt Damon, Benjamin Sheeler, Terry Kinney, Carla Bianco",3 wins & 6 nominations.,"USA, United Arab Emirates",English,7556708.0,8002895.0
91795,tt0364556,Neo Ned,2005,"Drama, Romance",7.2,22 Apr 2005,"Jeremy Renner, Gabrielle Union, David E. Allen, Blaine Gray",10 wins & 1 nomination.,USA,English,,
20513,tt0907848,Dakota Skye,2008,"Drama, Romance",6.6,14 Mar 2008,"Scott F. Anderson, Matt Baker, Eileen April Boylan, Laci Couts",2 wins.,USA,English,,
51511,tt1039786,The Immaculate Conception of Little Dizzle,2009,"Comedy, Drama",6.2,12 May 2010,"Marshall Allman, Jeanette Maus, Sean Nelson, Allen Johnson",1 win.,USA,English,,
71208,tt1242642,Judas Kiss,2011,"Drama, Romance, Sci-Fi",5.6,01 Apr 2011,"Richard Harmon, Sean Paul Lockhart, Genevieve Buechner, Charlie David",3 wins & 1 nomination.,USA,English,,
103516,tt1500512,Private Romeo,2011,"Drama, Romance",5.9,20 Jun 2011,"Hale Appleman, Charlie Barnett, Adam Barrie, Chris Bresky",1 win.,USA,English,,
76421,tt1634300,Role/Play,2010,"Drama, Romance",5.0,03 Jun 2010,"Steve Callahan, Matthew Montgomery, David Pevsner, Brian Nolan",,USA,English,,
69162,tt1579236,I Know What I Saw,2009,Documentary,7.3,01 Nov 2009,"Seth Adams, Steve Allen, Kenneth Arnold, Bob Ball",,USA,English,,
324173,tt1276947,Comedy Central Roast of Bob Saget,2008,Comedy,7.5,17 Aug 2008,"Bob Saget, John Stamos, Jeffrey Ross, Susie Essman",,USA,English,,
36257,tt0105598,Tiny Toon Adventures: How I Spent My Vacation,1992,"Animation, Adventure, Comedy",8.1,11 Mar 1992,"Charlie Adler, Tress MacNeille, Joe Alaskey, Don Messick",,USA,English,,
100450,tt0491587,Trapped in the Closet: Chapters 1-12,2005,"Short, Drama, Music",6.8,01 Nov 2005,"R. Kelly, Cat Wilson, Rolando Boyce, LeShay N. Tomlinson",1 nomination.,USA,English,,
134132,tt1877893,Excuse Me for Living,2012,"Comedy, Romance",4.7,12 Oct 2012,"Tom Pelphrey, Christopher Lloyd, Robert Vaughn, Melissa Archer",,USA,English,,
45360,tt0881909,Dr. Bronner's Magic Soapbox,2006,Documentary,6.6,10 Oct 2006,Dr. Bronner,,USA,English,18653.0,24006.0
132923,tt1675161,"Guns, Girls and Gambling",2012,"Crime, Thriller",5.5,28 Mar 2013,"Christian Slater, Powers Boothe, Dane Cook, Jeff Fahey",,USA,English,,
143247,tt0361856,Lucy,2003,"Biography, Comedy, Drama",6.6,04 May 2003,"Rachel York, Danny Pino, Ann Dowd, LaChanze",,USA,English,,
92662,tt1754351,The Hollywood Complex,2011,"Documentary, Biography, Comedy",6.7,01 May 2011,"Andrew Manley, Rosie Forti, Toni Casala, John McCarthy",,USA,English,,
74549,tt1561770,The Shunning,2011,Drama,6.3,16 Apr 2011,"Sherry Stringfield, Sarah Maine, Willie Stratford, Danielle Panabaker",1 win.,USA,English,,
135678,tt1446695,Leave,2011,"Drama, Thriller",5.9,01 May 2011,"Rick Gomez, Frank John Hughes, Vinessa Shaw, Ron Livingston",2 wins.,USA,English,,
76617,tt1572315,Texas Chainsaw 3D,2013,"Horror, Thriller",4.8,04 Jan 2013,"Alexandra Daddario, Dan Yeager, Trey Songz, Scott Eastwood",2 wins & 7 nominations.,USA,English,34334256.0,35601202.0
170178,tt1329177,K-11,2012,Drama,5.2,15 Mar 2013,"Goran Visnjic, Kate del Castillo, D.B. Sweeney, Portia Doubleday",,USA,English,,
135200,tt1853555,Ex-Girlfriends,2012,"Comedy, Drama",4.6,27 Nov 2012,"Jennifer Carpenter, Alexander Poe, Kristen Connolly, Liz Holtan",,USA,English,,
82682,tt1321870,Gangster Squad,2013,"Action, Crime, Drama",6.7,11 Jan 2013,"Sean Penn, Holt McCallany, Wade Williams, James Landry Hébert",5 nominations.,USA,English,45996718.0,47694013.0
22066,tt0496350,The Marsh,2006,"Horror, Thriller",4.9,01 Mar 2007,"Gabrielle Anwar, Louis Ferreira, Forest Whitaker, Peter MacNeill",2 wins.,"Canada, USA",English,,
46016,tt0256341,Road to Redemption,2001,"Action, Comedy, Drama",5.8,16 Feb 2001,"Pat Hingle, Julie Condra, Leo Rossi, Jay Underwood",1 nomination.,USA,English,,
26467,tt0283999,The Climb,2002,"Action, Adventure, Drama",6.1,22 Feb 2002,"Jason George, Ned Vaughn, Dabney Coleman, Kyli Santiago",,USA,English,,
87496,tt1381404,The Company You Keep,2012,"Drama, Thriller",6.4,26 Apr 2013,"Robert Redford, Shia LaBeouf, Julie Christie, Susan Sarandon",2 wins & 1 nomination.,"USA, Canada",English,5132442.0,5435488.0
90122,tt1483756,The Trouble with Bliss,2011,"Comedy, Drama",5.4,23 Mar 2012,"Michael C. Hall, Brie Larson, Peter Fonda, Glenn Kubota",1 win.,USA,English,10911.0,11598.0
39458,tt1915570,I Got Next,2011,Documentary,6.2,01 Jun 2011,"Ryan Gutierrez, Joe Ciaramelli, Justin Wong, Mike Ross",,USA,English,,
68812,tt1491044,The Iceman,2012,"Biography, Crime, Drama",6.9,02 May 2013,"Michael Shannon, Winona Ryder, Chris Evans, Ray Liotta",2 wins.,USA,English,1939441.0,2053955.0
92681,tt0131046,T.N.T.,1997,Action,2.7,09 Jan 1998,"Olivier Gruner, Randy Travis, Rebecca Staab, Judson Mills",,USA,English,,
147538,tt2396224,It's Such a Beautiful Day,2012,"Animation, Comedy, Drama",8.3,21 May 2016,,2 nominations.,USA,English,,
57290,tt1696202,DC Showcase Original Shorts Collection,2010,"Animation, Action, Adventure",7.6,09 Nov 2010,"Zach Callison, James Garner, Josh Keaton, Danica McKellar",,USA,English,,
19844,tt0893346,Kiss the Bride,2007,"Comedy, Romance",5.8,23 Jul 2007,"Tori Spelling, Philipp Karner, James O'Shea, Joanna Cassidy",,USA,English,31937.0,39132.0
139038,tt2243537,A Haunted House,2013,"Comedy, Fantasy",5.1,11 Jan 2013,"Marlon Wayans, Marlene Forte, Essence Atkins, David Koechner",1 win & 1 nomination.,USA,"English, Spanish",40041683.0,41519235.0
66193,tt1130969,Sinners and Saints,2010,"Action, Crime, Thriller",6.2,30 Jun 2010,"Johnny Strong, Kevin Phillips, Costas Mandylor, Sean Patrick Flanery",,USA,English,,
60917,tt0148573,Painted Lady,1997,"Crime, Drama, Mystery",7.1,26 Apr 1998,"Helen Mirren, Iain Glen, Franco Nero, Michael Maloney",4 nominations.,"UK, USA",English,,
38138,tt1117386,A Fork in the Road,2009,"Comedy, Crime",6.1,20 Apr 2010,"Jaime King, Josh Cooke, Silas Weir Mitchell, Missi Pyle",,USA,English,,
99877,tt1618399,The Waiting Room,2012,Documentary,7.0,29 Apr 2014,,5 wins & 4 nominations.,USA,English,244092.0,258504.0
97610,tt1931388,Beware of Mr. Baker,2012,Documentary,7.7,17 May 2013,"Bob Adcock, Tony Allen, Carmine Appice, Brian Auger",4 wins & 2 nominations.,USA,English,114271.0,121018.0
142061,tt2166834,"Batman: The Dark Knight Returns, Part 2",2013,"Animation, Action, Adventure",8.4,29 Jan 2013,"Peter Weller, Ariel Winter, Michael Emerson, David Selby",1 win & 1 nomination.,USA,English,,
63146,tt1007026,Cleanflix,2009,"Documentary, Crime, History",6.8,16 Feb 2010,"Ray Lines, Allan Erb, Scott Nybo, Danny Thompson",,USA,English,,
93087,tt1956594,Paul Williams Still Alive,2011,"Documentary, Biography, Comedy",6.9,01 Apr 2012,"Paul Williams, Warren Beatty, Robert Blake, Karen Carpenter",3 nominations.,"USA, Philippines",English,37649.0,40022.0
124074,tt2111478,Mea Maxima Culpa: Silence in the House of God,2012,Documentary,8.1,16 Nov 2012,"Alex Gibney, Terry Kohut, Gary Smith, Pat Kuehn",Won 3 Primetime Emmys. Another 4 wins & 8 nominations.,"USA, UK",English,,
105538,tt1762248,Codependent Lesbian Space Alien Seeks Same,2011,"Comedy, Romance, Sci-Fi",6.1,06 Jan 2012,"Lisa Haas, Susan Ziegler, Jackie Monahan, Cynthia Kaplan",2 nominations.,USA,English,,
31046,tt0431420,Jesse Stone: Stone Cold,2005,"Crime, Drama, Mystery",7.2,31 Oct 2007,"Tom Selleck, Jane Adams, Reg Rogers, Viola Davis",,USA,English,,
30347,tt0800095,Jesse Stone: Death in Paradise,2006,"Crime, Drama, Mystery",7.2,30 Apr 2006,"Tom Selleck, Viola Davis, Kohl Sudduth, Orla Brady",,USA,English,,
26114,tt0905345,Jesse Stone: Sea Change,2007,"Crime, Drama",7.3,22 May 2007,"Tom Selleck, Kathy Baker, Kohl Sudduth, Rebecca Pidgeon",Nominated for 1 Primetime Emmy. Another 3 nominations.,USA,English,,
106541,tt1507261,Cargo,2011,Drama,5.2,21 Oct 2011,"Natasha Rinis, Sayed Badreya, Philip Willingham, Raul Torres",1 win.,USA,English,,
43263,tt1315216,Jesse Stone: No Remorse,2010,"Crime, Mystery",7.3,09 May 2010,"Tom Selleck, Kathy Baker, Kohl Sudduth, Stephen McHattie",1 nomination.,USA,English,,
59238,tt1710573,Jesse Stone: Innocents Lost,2011,"Crime, Drama",7.1,22 May 2011,"Tom Selleck, Kathy Baker, Kohl Sudduth, Gloria Reuben",,USA,English,,
110148,tt2004262,Jesse Stone: Benefit of the Doubt,2012,"Action, Crime, Drama",7.1,20 May 2012,"Tom Selleck, Kathy Baker, Kohl Sudduth, Gloria Reuben",2 nominations.,USA,English,,
82639,tt2053352,Diana Vreeland: The Eye Has to Travel,2011,"Documentary, Biography",7.5,21 Sep 2012,"Diana Vreeland, Richard Avedon, David Bailey, Lauren Bacall",1 win & 3 nominations.,USA,"English, French, Italian",1004821.0,1068176.0
0,tt1391676,Fine-Tune,2008,"Comedy, Drama",,26 Jul 2008,"Jessie Black, Jonathan Eldell, Melissa Ferrato, Brendan Gauntner",,USA,English,,
79983,tt0834938,Sangre de mi sangre,2007,"Drama, Thriller",6.7,05 Oct 2007,"Jesús Ochoa, Armando Hernández, Jorge Adrián Espíndola, Paola Mendoza",1 win & 5 nominations.,"USA, Argentina","English, Spanish",54166.0,66369.0
76640,tt1549920,The Last Stand,2013,"Action, Crime, Thriller",6.4,18 Jan 2013,"Arron Shiver, Arnold Schwarzenegger, Titos Menchaca, Richard Dillard",1 win & 2 nominations.,USA,English,12026670.0,12470458.0
145197,tt2084989,Upstream Color,2013,"Drama, Sci-Fi",6.8,30 Aug 2013,"Amy Seimetz, Shane Carruth, Andrew Sensenig, Thiago Martins",4 wins & 30 nominations.,USA,English,415067.0,430383.0
162678,tt0339312,London After Midnight,2002,"Drama, Horror",6.3,01 Nov 2002,"Lon Chaney, Marceline Day, Andy MacLennan, Polly Moran",,USA,English,,
98357,tt1235522,Broken City,2013,"Crime, Drama, Thriller",6.2,18 Jan 2013,"Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones, Jeffrey Wright",,USA,"English, Spanish",19692608.0,20419272.0
23976,tt1213832,Nursery University,2008,Documentary,6.7,24 Apr 2009,,,USA,English,23190.0,27227.0
70404,tt0285182,First Shot,2002,Action,4.8,11 Aug 2002,"Mariel Hemingway, Doug Savant, Jenna Leigh Green, Wanda Cannon",,"Canada, USA",English,,
84309,tt2073029,Marina Abramovic: The Artist Is Present,2012,"Documentary, Biography, History",7.9,05 Jul 2012,"Marina Abramovic, Ulay, Klaus Biesenbach, David Balliano",6 wins & 9 nominations.,USA,English,86217.0,91307.0
114779,tt1995341,It's a Disaster,2012,"Comedy, Drama",6.5,07 Jun 2013,"Rachel Boston, Kevin M. Brennan, David Cross, America Ferrera",3 wins.,USA,English,38100.0,40349.0
102947,tt0189525,First Daughter,1999,"Action, Comedy, Romance",5.7,15 Aug 1999,"Mariel Hemingway, Doug Savant, Monica Keena, Dallas Page",,USA,English,,
59197,tt1758570,Battle of Los Angeles,2011,"Action, Sci-Fi",1.9,01 Mar 2011,"Nia Peeples, Kel Mitchell, Dylan Vox, Theresa June-Tao",,USA,English,,
131220,tt2120779,Jason Becker: Not Dead Yet,2012,"Documentary, Biography, Music",8.1,16 Nov 2012,"Jason Becker, Dan Alvarez, Ehren Becker, Gary Becker",9 wins & 6 nominations.,"UK, USA",English,,
28101,tt0995033,Chicago Massacre: Richard Speck,2007,"Crime, Drama, Thriller",4.1,05 Jun 2007,"Corin Nemec, Amy Lyndon, Coley Feifer, Jake Riding",1 win.,USA,English,,
84290,tt2011953,Keep the Lights On,2012,"Drama, Romance",6.3,27 Jul 2012,"Thure Lindhardt, Zachary Booth, Marilyn Neimark, Paprika Steen",5 wins & 8 nominations.,USA,"English, Danish",245138.0,259612.0
90603,tt2040281,Beauty Is Embarrassing,2012,"Documentary, Biography, Comedy",7.5,10 Mar 2012,"Wayne White, Paul Reubens, Mimi Pond, Mark Mothersbaugh",5 nominations.,USA,English,,
83443,tt1806911,Girl Model,2011,"Documentary, Thriller",6.5,10 Feb 2012,"Ashley Arbaugh, Rachel Blais, Tigran Khachatrian, Nadya Vall",2 wins & 1 nomination.,"USA, Russia, Japan, France","English, Japanese, Russian",21154.0,22487.0
137285,tt2370140,Crossfire Hurricane,2012,"Documentary, Biography, Music",7.4,18 Oct 2012,"Mick Jagger, Charlie Watts, Bill Wyman, Ronnie Wood",Nominated for 4 Primetime Emmys. Another 2 wins.,"UK, USA",English,,
83588,tt1211890,Middle of Nowhere,2012,Drama,6.5,01 Sep 2014,"Emayatzy Corinealdi, Omari Hardwick, Edwina Findley Dickerson, Sharon Lawrence",13 wins & 19 nominations.,USA,English,78030.0,82637.0
72317,tt0267989,True Blue,2001,"Crime, Drama, Thriller",5.2,29 Nov 2001,"Tom Berenger, Lori Heuring, Pamela Gidley, Barry Newman",,USA,English,,
367678,tt0185048,Enola Gay and the Atomic Bombing of Japan,1995,,7.1,,"Fred Ashworth, Raymond Biel, Fred Bock, Jacob Bontakoe",,USA,English,,
84328,tt1989593,Red Hook Summer,2012,Drama,5.0,17 May 2013,"Limary Agosto, Sumayya Ali, Turron Kofi Alleyne, De'Adre Aziza",4 nominations.,USA,English,338803.0,358807.0
101517,tt1625345,Patrice O'Neal: Elephant in the Room,2011,Comedy,8.1,19 Feb 2011,Patrice O'Neal,,USA,English,,
47863,tt1192624,Punching the Clown,2009,Comedy,7.2,22 Oct 2010,"Henry Phillips, Ellen Ratner, Wade Kelley, Matthew Walker",1 win.,USA,English,,
54075,tt1325723,Choose,2011,"Crime, Drama, Horror",4.7,23 Mar 2011,"Katheryn Winnick, Kevin Pollak, Nicholas Tucci, Bruce Dern",,USA,English,,
87818,tt1333125,Movie 43,2013,"Comedy, Romance",4.3,25 Jan 2013,"Dennis Quaid, Greg Kinnear, Common, Charlie Saxton",4 wins & 5 nominations.,USA,English,8828771.0,9154555.0
24925,tt0110667,Night of the Demons 2,1994,"Comedy, Fantasy, Horror",6.2,13 May 1994,"Cristi Harris, Darin Heames, Robert Jayne, Merle Kennedy",,USA,English,,
273740,tt2199603,Star Wars Uncut: Director's Cut,2012,"Action, Sci-Fi",6.8,18 Jan 2012,,,USA,English,,
171859,tt1003113,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,2007,"Documentary, Biography, Romance",7.1,19 Oct 2007,"Pierre Apraxine, Dick Cavett, Dominick Dunne, Raymond Foye",,"USA, Germany",English,,
119283,tt1904996,Parker,2013,"Action, Crime, Romance",6.2,25 Jan 2013,"Jason Statham, Jennifer Lopez, Michael Chiklis, Wendell Pierce",1 nomination.,USA,English,17609982.0,18259796.0
94356,tt1702016,We the Party,2012,Comedy,4.3,06 Apr 2012,"Mandela Van Peebles, Simone Battle, Moises Arias, Patrick Cage II",,USA,"English, French",,
84191,tt1827578,The End of Love,2012,Drama,6.0,21 Jan 2012,"Issac Love, Mark Webber, Amanda Seyfried, Jason Ritter",1 nomination.,USA,English,8326.0,8817.0
83125,tt1734548,The Color Wheel,2011,"Comedy, Romance",6.7,18 May 2012,"Carlen Altman, Bob Byington, Kate Lyn Sheil, Anna Bak-Kvapil",2 wins & 2 nominations.,USA,English,12400.0,13181.0
95571,tt2106739,Gayby,2012,"Comedy, Drama, Romance",6.0,12 Mar 2012,"Jenn Harris, Anna Margaret Hollyman, Matthew Wilkas, Christian Coulson",3 wins & 4 nominations.,USA,English,,
60304,tt1428538,Hansel & Gretel: Witch Hunters,2013,"Action, Fantasy, Horror",6.1,25 Jan 2013,"Jeremy Renner, Gemma Arterton, Famke Janssen, Pihla Viitala",3 wins & 4 nominations.,"Germany, USA",English,55682070.0,57736758.0
103667,tt1193626,Murder by Proxy: How America Went Postal,2010,Documentary,6.8,,"Rick Retell, Charlie Withers, Patrick Sherrill, Tracy Sanchez",,USA,English,,
109520,tt1291547,After Porn Ends,2012,Documentary,5.7,21 May 2012,"Amber Lynn, Asia Carrera, Bobby Slayton, Crissy Moran",,USA,English,,
70829,tt1584131,The Last Godfather,2010,Comedy,3.6,29 Dec 2010,"Harvey Keitel, Jason Mewes, Jocelin Donahue, Blake Clark",,"South Korea, USA",English,163591.0,174787.0
106591,tt1919017,Portrait of Wally,2012,"Documentary, History, News",6.8,28 Apr 2012,,,"USA, Austria",English,,
91679,tt2035630,Starlet,2012,Drama,6.8,09 May 2013,"Dree Hemingway, Boonee, Stella Maeve, Sheri Vecchio",5 wins & 6 nominations.,"USA, UK",English,87910.0,93100.0
109475,tt0102129,Ironclads,1991,War,6.3,11 Mar 1991,"Virginia Madsen, Alex Hyde-White, Reed Diamond, Philip Casnoff",,USA,English,,
31147,tt0965382,Tom Petty and the Heartbreakers: Runnin' Down a Dream,2007,"Documentary, Music",8.7,14 Oct 2007,"Ron Blair, Peter Bogdanovich, Mike Campbell, Johnny Cash",1 win.,USA,English,,
0,tt1706542,The Ah of Life,2010,"Drama, Romance, Sci-Fi",6.2,01 Apr 2010,"Alvin Aki, Jodi Chase, Aleksandra Chernova, Aviva Christie",1 win.,USA,English,,
24105,tt0293437,The Music Man,2003,"Comedy, Family, Musical",6.3,16 Feb 2003,"Matthew Broderick, Kristin Chenoweth, Victor Garber, Debra Monk",Nominated for 5 Primetime Emmys. Another 1 win & 5 nominations.,USA,English,,
111949,tt2113113,"Wild Horse, Wild Ride",2011,"Documentary, Western",7.4,01 May 2011,,1 win & 2 nominations.,USA,English,,
105678,tt1913030,God Save My Shoes,2011,Documentary,6.6,,"Manolo Blahnik, Meghan Cleary, Fergie, Filipa Fino",,USA,"English, French",,
118677,tt1853643,Why Stop Now?,2012,"Comedy, Drama",5.6,17 Aug 2012,"Jesse Eisenberg, Melissa Leo, Tracy Morgan, Emma Rayne Lyle",1 nomination.,USA,"English, Spanish",1641.0,1737.0
87499,tt1869716,The East,2013,"Adventure, Crime, Drama",6.8,28 Jun 2013,"Brit Marling, Alexander Skarsgård, Ellen Page, Toby Kebbell",1 win & 7 nominations.,"UK, USA","English, American Sign Language",2268296.0,2351996.0
144680,tt1670995,Pretty Sweet,2012,"Documentary, Sport",8.3,27 Nov 2012,"Vincent Alvarez, Brian Anderson, Kenny Anderson, Will Arnett",,USA,English,,
36628,tt1047490,Lo,2009,"Comedy, Horror, Musical",6.6,24 Oct 2009,"Jeremiah Birkett, Sarah Lassez, Ward Roberts, Devin Barry",1 win & 1 nomination.,USA,English,,
82520,tt1677082,Return,2011,Drama,6.2,10 Feb 2012,"Linda Cardellini, Michael Shannon, John Slattery, Talia Balsam",1 win & 4 nominations.,USA,English,6717.0,7140.0
127505,tt2239400,Head Games,2012,"Documentary, Sport",7.4,21 Sep 2012,"Gene Atkins, Laura Balcer, Hunt Batjer, Katherine Brearly",,USA,English,14056.0,14885.0
114562,tt1885335,Ballplayer: Pelotero,2011,"Documentary, Sport",7.2,13 Jul 2012,"Jean Carlos Batista, John Leguizamo, Miguel Angel Sano",,"USA, Dominican Republic","Spanish, English",44689.0,47506.0
93715,tt0902262,Butchered,2010,Horror,3.5,01 May 2013,"Timothy Woodward Jr., Nikki Beall, Cory Broadwater, Doug Chancey",,USA,English,,
81446,tt1836944,The Baytown Outlaws,2012,"Action, Comedy, Crime",6.4,15 Jun 2013,"Clayne Crawford, Travis Fimmel, Daniel Cudmore, Thomas Brodie-Sangster",1 nomination.,USA,English,,
83890,tt1907707,LUV,2012,"Crime, Drama",6.0,01 Sep 2015,"Michael Rainey Jr., Tracey Heggins, Common, Lonette McKee",1 win & 4 nominations.,USA,English,138634.0,146819.0
121824,tt1389096,Stand Up Guys,2012,"Comedy, Crime, Thriller",6.5,01 Feb 2013,"Al Pacino, Christopher Walken, Alan Arkin, Julianna Margulies",,USA,"English, Belarusian",3301046.0,3495957.0
20302,tt0119533,A Life Apart: Hasidism in America,1997,Documentary,6.7,01 Nov 1997,"Leonard Nimoy, Sarah Jessica Parker, Zeldy Abromowitz, Yaffa Eliach",,USA,English,,
142650,tt1975158,Finding Joy,2013,"Comedy, Drama",5.4,07 Jun 2013,"Josh Cooke, Liane Balaban, Barry Bostwick, Lainie Kazan",,USA,English,,
90369,tt1937264,Now Is Good,2012,"Drama, Romance",7.2,19 Sep 2012,"Dakota Fanning, Jeremy Irvine, Paddy Considine, Olivia Williams",4 wins & 1 nomination.,"UK, France, USA",English,,
150202,tt1457765,The Haunting in Connecticut 2: Ghosts of Georgia,2013,"Drama, Horror, Mystery",5.3,14 Mar 2013,"Abigail Spencer, Morgana Shaw, Emily Alyn Lind, Chad Michael Murray",,USA,English,,
97724,tt1563778,The Adonis Factor,2010,"Documentary, Reality-TV",4.9,19 Jun 2010,"Anthony O'Brien, Shane Stiel, Dakota Rivers, Bruce Vilanch",,USA,English,,
133823,tt2088714,Call Me Kuchu,2012,"Documentary, Drama",7.6,14 Jun 2013,"David Kato, Christopher Senyonjo",13 wins & 12 nominations.,"USA, Uganda",English,8941.0,9468.0
109421,tt2053463,Side Effects,2013,"Crime, Drama, Thriller",7.1,08 Feb 2013,"Rooney Mara, Carmen Pelaez, Marin Ireland, Channing Tatum",4 nominations.,USA,"English, French",32154410.0,33340919.0
109431,tt2024432,Identity Thief,2013,"Comedy, Crime",5.7,08 Feb 2013,"Jason Bateman, Melissa McCarthy, Jon Favreau, Amanda Peet",1 win & 9 nominations.,USA,English,134455175.0,139416620.0
257176,tt0783581,Shadow People,2007,Drama,6.0,,"Lesli Kay, Keith Coulouris, Kaela Dobkin, Lee Spencer",,USA,English,,
87436,tt1935896,The ABCs of Death,2012,"Comedy, Horror",4.7,26 Apr 2013,"Eva Llorach, Miquel Insua, Alejandra Urdiaín, Harold Torres",1 win & 1 nomination.,"USA, New Zealand","English, Spanish, Japanese, German, French, Korean",21660.0,22938.0
51590,tt1251368,Assault of the Sasquatch,2009,"Action, Horror",3.7,,"Kevin Shea, Greg Nutcher, Sarah J. Ahearn, Cristina Santiago",,USA,English,,
13946,tt0497432,The Rage,2007,Horror,4.3,19 Oct 2007,"Andrew Divoff, Erin Brown, Ryan Hooks, Sean Serino",,USA,English,,
124461,tt2044729,A Glimpse Inside the Mind of Charles Swan III,2012,Comedy,4.8,14 Mar 2013,"Charlie Sheen, James Paradise, Anne Bellamy, Jason Schwartzman",1 nomination.,USA,"English, Russian, Spanish",,
136553,tt2400660,The Rumble in the Air-Conditioned Auditorium: O'Reilly vs. Stewart 2012,2012,"Comedy, Talk-Show",8.0,06 Oct 2012,"Bill O'Reilly, Jon Stewart, E.D. Hill",,USA,English,,
67701,tt1372293,Right America: Feeling Wronged - Some Voices from the Campaign Trail,2009,Documentary,7.2,15 Feb 2009,"Jonathan Alter, Carl Cameron, Katie Couric, Howard Fineman",,USA,English,,
156078,tt1704292,Battlestar Galactica: Blood & Chrome,2012,"Action, Sci-Fi",7.0,09 Nov 2012,"Luke Pasqualino, Ben Cotton, Lili Bordán, Jill Teed",Nominated for 3 Primetime Emmys. Another 3 wins & 3 nominations.,USA,English,,
17577,tt1147687,The Devil's Tomb,2009,"Action, Horror, Sci-Fi",3.8,24 Oct 2009,"Cuba Gooding Jr., Taryn Manning, Valerie Cruz, Franky G",,USA,English,,
46541,tt1446072,Game of Death,2011,"Action, Adventure, Thriller",4.7,09 Jun 2011,"Wesley Snipes, Aunjanue Ellis, Zoë Bell, Ernie Hudson",,USA,English,,
109491,tt1559547,Beautiful Creatures,2013,"Drama, Fantasy, Romance",6.2,14 Feb 2013,"Alden Ehrenreich, Alice Englert, Jeremy Irons, Viola Davis",9 nominations.,USA,English,19445217.0,20162752.0
