TMDB ID,IMDB ID,TITLE,YEAR,GENRE,RATING,RELEASED,ACTORS,AWARDS,COUNTRY,LANGUAGE
199933,tt2800038,Atlas Shrugged: Who Is John Galt?,2014,"Drama, Mystery, Sci-Fi",4.4,12 Sep 2014,"Kristoffer Polaha, Laura Regan, Peter Mackenzie, Greg Germann",1 nomination.,USA,English
216282,tt2106361,Into the Storm,2014,"Action, Thriller",5.8,08 Aug 2014,"Richard Armitage, Sarah Wayne Callies, Matt Walsh, Max Deacon",1 win & 1 nomination.,USA,English
283384,tt1666335,The Calling,2014,Thriller,5.8,05 Aug 2014,"Susan Sarandon, Gil Bellows, Ellen Burstyn, Topher Grace",4 nominations.,"USA, Canada",English
192145,tt2343793,Third Person,2013,"Drama, Romance",6.4,14 Nov 2014,"Liam Neeson, Maria Bello, Mila Kunis, Kim Basinger",1 win.,"Belgium, USA, UK, Germany","English, Italian"
254191,tt3177316,Honeymoon,2014,"Horror, Mystery, Thriller",5.6,12 Sep 2014,"Rose Leslie, Harry Treadaway, Ben Huber, Hanna Brown",4 nominations.,USA,English
244517,tt2920808,God's Pocket,2014,"Crime, Drama",6.1,08 Aug 2014,"Christina Hendricks, Philip Seymour Hoffman, Eddie Marsan, Caleb Landry Jones",1 nomination.,USA,English
154400,tt1600196,The Drop,2014,"Crime, Drama, Mystery",7.1,12 Sep 2014,"Tom Hardy, Noomi Rapace, James Gandolfini, Matthias Schoenaerts",3 wins & 4 nominations.,USA,"English, Russian"
80318,tt1559036,The Motel Life,2012,"Drama, Mystery, Thriller",6.0,08 Nov 2013,"Garrett Backstrom, Andrew Lee, Emile Hirsch, Stephen Dorff",3 wins & 2 nominations.,USA,English
250650,tt1826730,Captivated: The Trials of Pamela Smart,2014,Documentary,6.6,15 Aug 2014,"Nicole Kidman, Joaquin Phoenix, Helen Hunt, Matt Dillon",3 nominations.,USA,English
288130,tt3983732,A Good Job: Stories of the FDNY,2014,Documentary,7.9,08 Sep 2014,Steve Buscemi,,USA,English
184322,tt1340803,Cheech & Chong's Animated Movie,2013,"Animation, Comedy",4.8,18 Mar 2013,"Tommy Chong, Cheech Marin",,USA,English
244772,tt1571249,The Skeleton Twins,2014,"Comedy, Drama, Romance",6.8,11 Sep 2014,"Bill Hader, Kristen Wiig, Luke Wilson, Ty Burrell",4 wins & 10 nominations.,USA,English
83188,tt1618372,Camel Spiders,2011,"Horror, Sci-Fi",2.4,04 Mar 2011,"Brian Krause, C. Thomas Howell, Melissa Brasselle, Frankie Cullen",,USA,English
27286,tt0430916,Beautiful Losers,2008,"Documentary, Music",7.1,02 Aug 2008,"Thomas Campbell, Shepard Fairey, Jo Jackson, Chris Johanson",2 wins.,USA,English
2965,tt0118247,"20,000 Leagues Under the Sea",1997,"Adventure, Fantasy, Romance",5.0,23 Mar 1997,"Richard Crenna, Ben Cross, Julie Cox, Paul Gross",1 win & 6 nominations.,USA,English
16091,tt1264068,Aftermath: Population Zero,2008,"Documentary, Sci-Fi",6.8,09 Mar 2008,Reg E. Cathey,1 win.,"USA, Canada",English
96600,tt1634286,Grassroots,2012,"Comedy, Drama",5.3,09 Nov 2012,"Jason Biggs, Joel David Moore, Lauren Ambrose, Cobie Smulders",,USA,English
179799,tt2207870,Tattoo Nation,2013,"Documentary, History",6.9,04 Apr 2013,"Don Ed Hardy, Freddy Negrete, Travis Barker, Joe Bauman",,USA,English
198663,tt1790864,The Maze Runner,2014,"Action, Mystery, Sci-Fi",6.8,19 Sep 2014,"Dylan O'Brien, Aml Ameen, Ki Hong Lee, Blake Cooper",4 wins & 10 nominations.,"USA, UK",English
136835,tt2011159,No Good Deed,2014,"Crime, Thriller",5.6,12 Sep 2014,"Idris Elba, Taraji P. Henson, Leslie Bibb, Kate del Castillo",2 wins & 2 nominations.,USA,English
244506,tt2994190,Camp X-Ray,2014,"Drama, War",7.0,17 Oct 2014,"Nawal Bengholam, Peyman Moaadi, Lane Garrison, J.J. Soria",6 nominations.,USA,English
54336,tt1185598,Hori Smoku Sailor Jerry: The Life of Norman K. Collins,2008,Documentary,8.2,01 Mar 2008,"Joe Boyle, Norman Keith Collins, Philadelphia Eddie Funk, Don Ed Hardy",,USA,English
171061,tt1270612,Below Sea Level,2008,Documentary,7.6,01 Sep 2008,,4 wins & 1 nomination.,"USA, Italy",English
55222,tt0338357,Power and Terror: Noam Chomsky in Our Times,2002,Documentary,7.0,22 Nov 2002,Noam Chomsky,,"USA, Japan",English
13434,tt0361959,Noam Chomsky: Distorted Morality,2003,Documentary,7.9,,Noam Chomsky,,USA,English
16986,tt1558865,The Obama Deception,2009,Documentary,6.8,,"Francis Boyle, Gerald Celente, Daniel Estulin, Alex Jones",,USA,English
343693,tt0827990,Aladdin,1992,"Animation, Adventure, Comedy",6.4,27 Apr 1992,"Jeff Bennett, Corey Burton, Cam Clarke, Candi Milo",,"Japan, USA, Germany",English
248504,tt3062074,Sharknado 2: The Second One,2014,"Horror, Sci-Fi",4.1,30 Jul 2014,"Ian Ziering, Tara Reid, Vivica A. Fox, Mark McGrath",,USA,English
169917,tt0365907,A Walk Among the Tombstones,2014,"Crime, Drama, Mystery",6.5,19 Sep 2014,"Liam Neeson, Maurice Compte, Patrick McDade, Luciano Acuna Jr.",,USA,"English, Spanish, Urdu, Russian"
223632,tt2960450,The Galapagos Affair: Satan Came to Eden,2013,"Documentary, Biography, Crime",6.8,25 Jul 2014,"Cate Blanchett, Sebastian Koch, Thomas Kretschmann, Diane Kruger",3 nominations.,"USA, Ecuador, Germany, Norway",English
282296,tt2908856,My Old Lady,2014,"Drama, Romance",6.3,21 Nov 2014,"Kevin Kline, Michael Burstin, Elie Wajeman, Maggie Smith",1 win & 1 nomination.,"USA, UK, France",English
261855,tt3478510,1971,2014,"Documentary, History, Thriller",7.3,18 Apr 2014,"Bonnie Raines, John Raines, Bob Williamson, Keith Forsyth",2 wins & 3 nominations.,USA,English
358724,tt2917566,The Other One,2014,"Drama, Horror, Mystery",6.4,04 Apr 2014,"Grace McPhillips, Nancy Sellers, Jesse Bob Harper, Caitlin Bidwell",5 wins & 1 nomination.,USA,English
261770,tt1906384,Affluenza,2014,Drama,4.8,11 Jul 2014,"Ben Rosenfield, Gregg Sulkin, Nicola Peltz, Grant Gustin",,USA,English
265832,tt3383040,700 Sundays,2014,"Biography, Comedy, Drama",8.4,19 Apr 2014,Billy Crystal,Nominated for 3 Primetime Emmys. Another 2 nominations.,USA,English
244264,tt2034031,Laggies,2014,"Comedy, Romance",6.4,24 Oct 2014,"Rocki DuCharme, Sara Lynne Wright, Larissa Schmitz, Phillip Abraham",1 win & 1 nomination.,USA,English
264767,tt3108430,Misconception,2014,Documentary,5.9,21 Apr 2014,,1 nomination.,USA,"English, Hindi, Mandarin, Russian, Swahili"
285026,tt3593932,The Last Season,2014,"Documentary, Family, War",7.3,,"Joe Berry, Uncle Bob, Sam Doungaphay, Sokmakara Hang",1 win & 3 nominations.,USA,English
26750,tt1540880,Fall of the Republic: The Presidency of Barack H. Obama,2009,Documentary,6.4,21 Oct 2009,"Michele Bachmann, Joe Barton, Ben Bernanke, Joe Biden",,USA,English
279967,tt2417970,Dead Within,2014,"Drama, Horror, Thriller",3.9,09 Sep 2014,"Dean Chekvala, J. Claude Deering, Rick Federman, Sarah McMaster",,USA,English
19996,tt0932661,Brother's War,2009,"History, War",2.7,26 May 2009,"Tino Struckmann, Michael Berryman, Olivier Gruner, Hayley Carr",,USA,English
111479,tt1786751,CBGB,2013,"Drama, Music",6.6,11 Oct 2013,"Alan Rickman, Malin Akerman, Justin Bartha, Richard de Klerk",,USA,English
264656,tt2398231,The Homesman,2014,"Drama, Western",6.6,18 May 2014,"Tommy Lee Jones, Hilary Swank, Grace Gummer, Miranda Otto",4 wins & 14 nominations.,"USA, France","English, Danish"
230779,tt1621046,Cesar Chavez,2014,"Biography, Drama",6.4,28 Mar 2014,"Kerry Adra, Maynor Alvarado, Yancey Arias, Wes Bentley",5 wins & 2 nominations.,"USA, Mexico","English, Spanish"
254904,tt2402157,The November Man,2014,"Action, Crime, Thriller",6.3,27 Aug 2014,"Pierce Brosnan, Luke Bracey, Olga Kurylenko, Bill Smitrovich",,"USA, UK","English, Russian"
157825,tt2238050,White Bird in a Blizzard,2014,"Drama, Mystery, Thriller",6.4,25 Sep 2014,"Shailene Woodley, Eva Green, Christopher Meloni, Shiloh Fernandez",2 nominations.,"France, USA",English
282041,tt2125501,"Electric Boogaloo: The Wild, Untold Story of Cannon Films",2014,Documentary,7.4,05 Jun 2015,"Sam Firstenberg, David Paulsen, Luigi Cozzi, Menahem Golan",,"Australia, USA, Israel, UK",English
198182,tt1934195,The Occupants,2014,"Horror, Thriller",3.7,13 Jan 2014,"Kristen Ariza, Ashanti Brown, Macey Cruthird, Marypat Farrell",,USA,English
292483,tt3569356,Not Cool,2014,Comedy,5.0,19 Sep 2014,"Shane Dawson, Cherami Leigh, Drew Monson, Lisa Schwartz",,USA,English
222461,tt2229511,Wer,2013,"Action, Horror, Mystery",5.9,19 Aug 2014,"A.J. Cook, Sebastian Roché, Stephanie Lemelin, Vik Sahay",1 nomination.,USA,"English, French"
60828,tt0276977,Gang Tapes,2001,"Crime, Drama",6.1,01 Feb 2001,"Darris Love, Darontay McClendon, Don Cambell, Six Reasons",3 wins & 8 nominations.,USA,English
170687,tt0787474,The Boxtrolls,2014,"Animation, Adventure, Comedy",6.8,26 Sep 2014,"Ben Kingsley, Jared Harris, Nick Frost, Richard Ayoade",Nominated for 1 Oscar. Another 8 wins & 58 nominations.,USA,English
174324,tt1745710,Gore Vidal: The United States of Amnesia,2013,"Documentary, Biography, History",7.8,01 Feb 2015,"Gore Vidal, William F. Buckley, Thomas Gore, Christopher Hitchens",4 wins & 3 nominations.,"USA, Italy","English, Russian"
219054,tt2915662,Double Play: James Benning and Richard Linklater,2013,"Documentary, Biography",7.0,,"Sandra Adair, James Benning, Richard Linklater",1 win.,"France, Portugal, USA",English
199415,tt2082155,Looking for Maria Sanchez,2013,"Comedy, Romance",7.2,12 Sep 2013,"Lin-Manuel Miranda, Jaime Camil, Dayanara Torres, Monica Steuer",1 win.,"Puerto Rico, USA","Spanish, English"
239678,tt1371150,This Is Where I Leave You,2014,"Comedy, Drama",6.6,19 Sep 2014,"Jason Bateman, Tina Fey, Jane Fonda, Adam Driver",1 nomination.,USA,English
93115,tt0449786,The 50 Worst Movies Ever Made,2004,Documentary,5.0,13 Jul 2004,Carlos Larkin,,USA,English
179822,tt1790825,Murph: The Protector,2013,Documentary,6.7,22 Mar 2013,"John McElhone, Maureen Murphy, Michael P. Murphy, James O'Callaghan",,USA,English
140481,tt2460426,"Park Avenue: Money, Power and the American Dream",2012,Documentary,7.5,12 Nov 2012,"Alex Gibney, Jack Abramoff, Michele Bachmann, Bruce Bartlett",,"USA, South Africa",English
57812,tt1629439,51,2011,"Horror, Sci-Fi",3.5,28 Jul 2011,"Tammi Arender, Randy Austin, Jillian Batherson, Bruce Boxleitner",,USA,English
157424,tt2102496,Cabin Fever 3: Patient Zero,2014,"Horror, Sci-Fi, Thriller",4.5,06 Feb 2014,"Sean Astin, Currie Graham, Ryan Donowho, Brando Eaton",2 nominations.,USA,English
190859,tt2179136,American Sniper,2014,"Action, Biography, Drama",7.3,16 Jan 2015,"Bradley Cooper, Kyle Gallner, Cole Konis, Ben Reed",Won 1 Oscar. Another 18 wins & 38 nominations.,USA,"English, Arabic"
263855,tt2093995,Fort Bliss,2014,"Drama, War",6.4,01 Oct 2015,"Michelle Monaghan, Emmanuelle Chriqui, Pablo Schreiber, Freddy Rodríguez",4 wins.,"Turkey, USA",English
246403,tt3099498,Tusk,2014,"Comedy, Drama, Horror",5.4,19 Sep 2014,"Michael Parks, Justin Long, Genesis Rodriguez, Haley Joel Osment",2 wins & 7 nominations.,USA,English
254375,tt1626146,Hector and the Search for Happiness,2014,"Adventure, Comedy, Drama",7.0,14 Aug 2014,"Simon Pegg, Rosamund Pike, Tracy Ann Oberman, Jean Reno",2 wins & 6 nominations.,"Germany, Canada, UK, South Africa, USA","English, French, German"
250666,tt3263996,The Overnighters,2014,"Documentary, Drama",7.5,31 Oct 2014,"Keegan Edwards, Jay Reinke",9 wins & 18 nominations.,USA,English
215928,tt1847541,Around the Block,2013,Drama,5.3,26 Apr 2014,"Hunter Page-Lochard, Christina Ricci, Aaron L. McGrath, Elias Reese",1 win.,"Australia, USA",English
253312,tt2369317,Space Station 76,2014,"Comedy, Drama, Sci-Fi",4.9,08 Mar 2014,"Patrick Wilson, Liv Tyler, Marisa Coughlan, Matt Bomer",2 nominations.,USA,English
149509,tt1528071,Horns,2013,"Drama, Fantasy, Horror",6.5,03 Oct 2014,"Daniel Radcliffe, Max Minghella, Joe Anderson, Juno Temple",4 wins & 3 nominations.,"USA, Canada",English
250546,tt3322940,Annabelle,2014,"Horror, Mystery, Thriller",5.4,03 Oct 2014,"Annabelle Wallis, Ward Horton, Tony Amendola, Alfre Woodard",3 wins & 6 nominations.,USA,English
158997,tt2545088,American Promise,2013,Documentary,7.0,21 Jan 2013,,5 wins & 7 nominations.,USA,English
151368,tt2409818,Open Windows,2014,"Crime, Thriller",5.2,02 Oct 2014,"Elijah Wood, Sasha Grey, Neil Maskell, Carlos Areces",2 wins & 5 nominations.,"Spain, USA","English, Spanish, French"
244534,tt2955096,Happy Christmas,2014,"Comedy, Drama",5.6,26 Jun 2014,"Anna Kendrick, Melanie Lynskey, Mark Webber, Lena Dunham",2 nominations.,USA,English
286554,tt2140619,Two Night Stand,2014,"Comedy, Romance",6.4,26 Sep 2014,"Analeigh Tipton, Miles Teller, Jessica Szohr, Scott Mescudi",1 nomination.,USA,English
49017,tt0829150,Dracula Untold,2014,"Action, Drama, Fantasy",6.3,10 Oct 2014,"Luke Evans, Sarah Gadon, Dominic Cooper, Art Parkinson",2 wins & 4 nominations.,"USA, Japan","English, Turkish"
98069,tt2125467,Charles Bradley: Soul of America,2012,"Documentary, Biography, Music",7.6,09 Mar 2012,"Charles Bradley, Alex Everett, Sharon Jones, Jonny Santos",2 nominations.,USA,English
227300,tt2494280,Stretch,2014,"Comedy, Crime",6.5,14 Oct 2014,"Patrick Wilson, Ed Helms, James Badge Dale, Brooklyn Decker",,USA,English
108933,tt0100637,The Sleeping Car,1990,"Horror, Comedy",4.6,02 Feb 1990,"David Naughton, Judie Aronson, Kevin McCarthy, Jeff Conaway",,USA,English
262543,tt1971325,Automata,2014,"Action, Sci-Fi, Thriller",6.1,17 Oct 2014,"Antonio Banderas, Dylan McDermott, Melanie Griffith, Birgitte Hjort Sørensen",6 nominations.,"Bulgaria, USA, Spain, Canada",English
241254,tt1085492,The Prince,2014,"Action, Thriller",4.6,22 Aug 2014,"Jason Patric, Jessica Lowndes, Gia Mantegna, Bruce Willis",1 nomination.,"USA, UK",English
152745,tt1807944,As I Lay Dying,2013,Drama,5.4,22 Oct 2013,"James Franco, Tim Blake Nelson, Jim Parrack, Ahna O'Reilly",2 wins & 1 nomination.,USA,English
100341,tt1961438,Nicky's Family,2011,"Documentary, Biography, Drama",7.9,01 Jan 2011,"Ben Abeles, Denisa Augustinova, Martin Bandzak, Tom Berman",5 wins & 1 nomination.,"Slovakia, Czech Republic, UK, USA, Israel, Cambodia",English
43922,tt1563704,Legendary,2010,"Drama, Sport",6.3,09 Sep 2010,"Patricia Clarkson, Devon Graye, John Cena, Madeleine Martin",1 nomination.,USA,English
47525,tt0406046,The Magic of Ordinary Days,2005,Drama,7.8,30 Jan 2005,"Keri Russell, Skeet Ulrich, Mare Winningham, Tania Gunadi",1 win & 3 nominations.,"USA, Canada",English
25450,tt1052027,Ratko: The Dictator's Son,2009,"Comedy, Thriller",3.8,01 Jun 2009,"Efren Ramirez, Katrina Bowden, Jeffrey Ballard, Curtis Armstrong",,"Canada, USA",English
251852,tt2396721,The Scribbler,2014,"Mystery, Sci-Fi, Thriller",5.4,06 Nov 2014,"Katie Cassidy, Garret Dillahunt, Michelle Trachtenberg, Michael Imperioli",,USA,English
206284,tt2349460,Grace Unplugged,2013,"Drama, Music",6.2,04 Oct 2013,"AJ Michalka, James Denton, Kevin Pollak, Shawnee Smith",1 win.,USA,English
79818,tt0135187,A Christmas Memory,1997,"Drama, Family",7.0,21 Dec 1997,"Patty Duke, Piper Laurie, Jeffrey DeMunn, Anita Gillette",1 nomination.,USA,English
81246,tt0118582,Alien Nation: The Udara Legacy,1997,Sci-Fi,6.6,29 Jul 1997,"Gary Graham, Eric Pierpoint, Michele Scarabelli, Terri Treas",2 nominations.,USA,English
273641,tt3766424,Bad Grandpa .5,2014,Comedy,6.4,03 Jun 2014,"Marilynn Allain, Georgina Cates, Madison Davis, George Faughnan",,USA,English
54113,tt0120254,The Swan Princess: Escape from Castle Mountain,1997,"Animation, Family, Fantasy",5.8,18 Jul 1997,"Michelle Nicastro, Douglas Sills, Jake Williamson, Christy Landers",1 nomination.,USA,English
246741,tt3416742,What We Do in the Shadows,2014,"Comedy, Fantasy, Horror",7.6,13 Feb 2015,"Jemaine Clement, Taika Waititi, Jonny Brugh, Cori Gonzalez-Macuer",24 wins & 17 nominations.,"New Zealand, USA","English, German, Spanish"
37925,tt1570982,Celine: Through the Eyes of the World,2010,"Documentary, Music",7.7,17 Feb 2010,"Rene-Charles Angelil, René Angelil, Céline Dion, Christopher Houston",,"Canada, USA",English
261038,tt3645982,The Newburgh Sting,2014,Documentary,7.5,20 Apr 2014,,2 wins & 1 nomination.,USA,English
239571,tt1972779,The Best of Me,2014,"Drama, Romance",6.7,17 Oct 2014,"Michelle Monaghan, James Marsden, Luke Bracey, Liana Liberato",,USA,English
245891,tt2911666,John Wick,2014,"Action, Crime, Thriller",7.2,24 Oct 2014,"Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe",4 wins & 6 nominations.,USA,"English, Russian, Hungarian"
286654,tt3202890,Reclaim,2014,"Action, Adventure, Crime",5.1,19 Sep 2014,"John Cusack, Ryan Phillippe, Rachelle Lefevre, Jacki Weaver",,"China, Malaysia, USA",English
205587,tt1872194,The Judge,2014,"Crime, Drama",7.4,10 Oct 2014,"Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton",Nominated for 1 Oscar. Another 3 wins & 8 nominations.,USA,English
157829,tt3729920,The Disappearance of Eleanor Rigby: Them,2014,Drama,6.3,12 Sep 2014,"James McAvoy, Jessica Chastain, Nina Arianda, Viola Davis",2 wins & 8 nominations.,USA,English
244268,tt2639344,Love Is Strange,2014,"Drama, Romance",6.7,18 Dec 2014,"Alfred Molina, John Lithgow, Darren E. Burrows, Charlie Tahan",2 wins & 17 nominations.,"USA, Greece, Brazil","English, Russian"
295538,tt1778338,The Culture High,2014,"Documentary, News",8.3,17 Oct 2014,"Joe Rogan, Ronald Reagan, Snoop Dogg, Penn Jillette",1 win & 7 nominations.,"UK, USA, Canada, Spain",English
293205,tt4067256,Recipe for Love,2014,"Comedy, Family, Romance",6.5,11 Oct 2014,"Danielle Panabaker, Shawn Roberts, Pascale Hutton, Lori Triolo",,USA,English
228150,tt2713180,Fury,2014,"Action, Drama, War",7.6,17 Oct 2014,"Brad Pitt, Shia LaBeouf, Logan Lerman, Michael Peña",5 wins & 21 nominations.,"USA, China, UK","English, German"
298317,tt3647110,My Boyfriends' Dogs,2014,"Comedy, Family",6.0,18 Oct 2014,"Erika Christensen, Teryl Rothery, Jeremy Guilbaut, Emily Holmes",,USA,English
75007,tt1077394,SIS,2008,"Action, Crime, Drama",4.4,24 Aug 2008,"Matt Nable, Peter Stebbings, Omari Hardwick, Colleen Porch",,USA,English
224282,tt1423636,Torn,2013,Drama,5.7,18 Oct 2013,"Mahnoor Baloch, Faran Tahir, Dendrie Taylor, John Heard",3 wins.,"Pakistan, USA",English
239563,tt2170593,St. Vincent,2014,"Comedy, Drama",7.3,24 Oct 2014,"Bill Murray, Melissa McCarthy, Naomi Watts, Chris O'Dowd",Nominated for 2 Golden Globes. Another 6 wins & 19 nominations.,USA,"English, Spanish"
215379,tt2693664,Young Ones,2014,"Action, Drama, Sci-Fi",5.9,17 Oct 2014,"Michael Shannon, Nicholas Hoult, Elle Fanning, Kodi Smit-McPhee",2 wins.,"South Africa, Ireland, USA",English
252102,tt3283556,Land Ho!,2014,"Adventure, Comedy",5.9,19 Jan 2014,"Earl Lynn Nelson, Paul Eenhoorn, Daníel Gylfason, Þrúður Kristjánsdóttir",2 wins & 1 nomination.,"Iceland, USA",English
126323,tt1928337,Mine Games,2012,"Mystery, Sci-Fi, Thriller",5.3,16 Sep 2014,"Joseph Cross, Briana Evigan, Rafi Gavron, Julianna Guill",,USA,English
147923,tt1811293,(A)sexual,2011,"Documentary, Comedy, Drama",6.0,18 Jun 2011,"Aliza, Antonia, Barb, Joy Behar",,USA,English
275318,tt3343136,Sleeping Beauty,2014,"Adventure, Fantasy, Horror",2.7,16 Jul 2014,"Finn Jones, Grace Van Dien, Catherine Oxenberg, Casper Van Dien",,USA,English
54557,tt1663187,The Chaperone,2011,"Action, Comedy, Family",5.1,24 Mar 2011,"Paul Levesque, Kevin Corrigan, José Zúñiga, Kevin Rankin",1 nomination.,USA,English
28302,tt0149215,The Swan Princess: The Mystery of the Enchanted Treasure,1998,"Animation, Family, Fantasy",5.7,04 Aug 1998,"Michelle Nicastro, Brian Nissen, Katja Zoch, Joseph Medrano",,USA,English
81707,tt1717724,The Wise Kids,2011,Drama,6.3,16 Mar 2012,"Molly Kunz, Eric Hulsebos, Tyler Ross, Frank Stennett",,USA,English
74276,tt0229957,Advertising and the End of the World,1998,Documentary,7.6,,,,USA,English
259442,tt1139643,"Tough Guise: Violence, Media & the Crisis in Masculinity",1999,Documentary,7.2,,"Steve Austin, Marlon Brando, James Caan, Seth Green",,USA,English
218778,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,"Comedy, Family",6.2,10 Oct 2014,"Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette",1 win & 7 nominations.,USA,English
218043,tt2467046,Left Behind,2014,"Action, Drama, Fantasy",3.1,03 Oct 2014,"Nicolas Cage, Chad Michael Murray, Cassi Thomson, Nicky Whelan",4 nominations.,"USA, Canada",English
224946,tt1754228,Motivational Growth,2013,"Comedy, Drama, Fantasy",6.5,09 Nov 2013,"Jeffrey Combs, Adrian DiGiovanni, Danielle Doetsch, Pete Giovagnoli",3 wins.,USA,"Spanish, English"
74790,tt0497351,"Dance Party, USA",2006,Drama,6.3,12 Mar 2006,"Cole Pensinger, Anna Kavan, Ryan White, Sarah Bing",,USA,English
253292,tt3518988,Harmontown,2014,Documentary,7.3,08 Mar 2014,"Dan Harmon, Jeff Bryan Davis, Erin McGathy, Spencer Crittenden",1 nomination.,USA,English
265016,tt2960930,Extraterrestrial,2014,"Horror, Sci-Fi",5.0,17 Oct 2014,"Brittany Allen, Freddie Stroma, Melanie Papalia, Jesse Moss",1 win & 2 nominations.,"Canada, USA",English
289727,tt2509850,The Rewrite,2014,"Comedy, Romance",6.2,13 Feb 2015,"Hugh Grant, Whit Baldwin, Vanessa Wasche, Enid Graham",,USA,"English, French"
258193,tt2510434,Alien Abduction,2014,"Horror, Sci-Fi, Thriller",4.8,01 May 2014,"Katherine Sigismund, Corey Eid, Riley Polanski, Jillian Clare",1 nomination.,USA,English
142946,tt0100931,Why Me?,1990,"Action, Adventure, Comedy",6.1,20 Apr 1990,"Christopher Lambert, Kim Greist, Christopher Lloyd, J.T. Walsh",,USA,English
242512,tt1204977,Ouija,2014,"Horror, Thriller",4.4,24 Oct 2014,"Olivia Cooke, Ana Coto, Daren Kagasoff, Bianca A. Santos",1 win.,"Japan, USA",English
273997,tt3511812,Stop at Nothing: The Lance Armstrong Story,2014,"Documentary, Biography, Sport",7.6,27 May 2014,"Reed Albergotti, Betsy Andreu, Frankie Andreu, Kristin Armstrong",1 win.,"Australia, UK, USA, New Zealand, Italy, France",English
250578,tt3288290,Leave the World Behind,2014,"Documentary, Music",7.8,01 Apr 2014,"Steve Angello, Nikhil Chinappa, Axel Hedfors, Sebastian Ingrosso",1 nomination.,"UK, USA","English, Swedish"
54445,tt1621429,S.W.A.T.: Firefight,2011,"Action, Crime, Thriller",5.4,01 Mar 2011,"Gabriel Macht, Robert Patrick, Carly Pope, Giancarlo Esposito",,USA,English
242582,tt2872718,Nightcrawler,2014,"Crime, Drama, Thriller",7.9,31 Oct 2014,"Jake Gyllenhaal, Michael Papajohn, Marco Rodríguez, Bill Paxton",Nominated for 1 Oscar. Another 42 wins & 118 nominations.,USA,English
152736,tt1951095,Child of God,2013,"Crime, Drama, Thriller",5.5,20 Aug 2014,"Scott Haze, Tim Blake Nelson, James Franco, Jim Parrack",2 wins & 3 nominations.,USA,English
177572,tt2245084,Big Hero 6,2014,"Animation, Action, Adventure",7.8,07 Nov 2014,"Scott Adsit, Ryan Potter, Daniel Henney, T.J. Miller",Won 1 Oscar. Another 13 wins & 55 nominations.,USA,English
241742,tt3120508,Alone for Christmas,2013,"Action, Comedy, Family",3.6,15 Oct 2013,"David DeLuise, Kim Little, Davis Cleveland, Gerald Webb",,USA,English
228326,tt2262227,The Book of Life,2014,"Animation, Adventure, Comedy",7.3,17 Oct 2014,"Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman",Nominated for 1 Golden Globe. Another 3 wins & 28 nominations.,USA,"English, Spanish"
304850,tt2934696,Hard Sun,2014,"Drama, Romance",7.0,21 Nov 2014,"Robyn Buck, John Bain, Ben Begley, Tamara Carey",1 win & 2 nominations.,USA,English
225044,tt3104818,"Like Sunday, Like Rain",2014,"Drama, Music",6.9,06 Oct 2014,"Julian Shatkin, Olga Merediz, Debra Messing, Wayne Pretlow",,USA,English
273271,tt2669336,Time Lapse,2014,"Sci-Fi, Thriller",6.5,15 May 2015,"Danielle Panabaker, Matt O'Leary, George Finn, John Rhys-Davies",18 wins & 5 nominations.,USA,English
72270,tt0221097,Cry Baby Lane,2000,Horror,5.6,28 Oct 2000,"Jase Blankfort, Trey Rogers, Frank Langella, Larc Spies",,USA,English
22599,tt0286151,Star,2001,"Action, Short, Comedy",7.8,01 Jun 2001,"Clive Owen, Michael Beattie, Toru Tanaka Jr., DTeflon",1 win.,USA,English
173491,tt2450264,TINY: A Story About Living Small,2013,Documentary,6.6,09 Mar 2013,"Daryl Gibson, Merete Mueller, Jay Shafer, Christopher Smith",1 win & 1 nomination.,USA,English
253254,tt3060492,Before I Disappear,2014,Drama,7.2,28 Nov 2014,"Shawn Christensen, Fatima Ptacek, Emmy Rossum, Paul Wesley",16 wins & 8 nominations.,"USA, UK",English
208286,tt2621742,Crimes Against Humanity,2014,Comedy,7.4,18 Jan 2014,"Mike Lopez, Lyra Hill, Ted Tremper, Adebukola Bodunrin",1 win.,USA,English
257874,tt2991296,Beneath,2013,Horror,5.5,25 Jul 2014,"Brent Briscoe, Kurt Caceres, Eric Etebari, Jeff Fahey",6 wins.,USA,English
63140,tt1582383,Breaking and Entering,2010,"Documentary, Comedy",7.3,14 Jan 2011,"George Hood, Michal Kapral, Steve Spalding, Ashrita Furman",,"USA, Canada, China, Norway",English
268272,tt3260514,Bronx Obama,2014,"Documentary, Biography, Family",5.9,07 Oct 2014,Louis Ortiz,,USA,English
224414,tt2357003,Bound by Flesh,2012,Documentary,6.5,19 Oct 2012,"Lea Thompson, Nancy Allen, Timothy Stack, Blake Boyd",1 win & 1 nomination.,USA,English
251232,tt2459156,Copenhagen,2014,"Adventure, Drama, Romance",7.2,03 Oct 2014,"Gethin Anthony, Frederikke Dahl Hansen, Sebastian Armesto, Christian Brandt",6 wins & 2 nominations.,"Canada, USA, Denmark","English, Danish"
